trainerID,trainername,pokename
8735,"Pokémon Ranger♀ Sophia",Swablu
8735,"Pokémon Ranger♀ Sophia",Roselia
8736,"Pokémon Ranger♀ Catherine",Gloom
8736,"Pokémon Ranger♀ Catherine",Roselia
8737,"Pokémon Ranger♀ Catherine",Gloom
8737,"Pokémon Ranger♀ Catherine",Roselia
8738,"Pokémon Ranger♀ Catherine",Gloom
8738,"Pokémon Ranger♀ Catherine",Roselia
8739,"Pokémon Ranger♀ Catherine",Gloom
8739,"Pokémon Ranger♀ Catherine",Roselia
8740,"Pokémon Ranger♀ Catherine",Bellossom
8740,"Pokémon Ranger♀ Catherine",Roselia
8741,"Pokémon Ranger♂ Jackson",Breloom
8742,"Pokémon Ranger♂ Jackson",Breloom
8743,"Pokémon Ranger♂ Jackson",Breloom
8744,"Pokémon Ranger♂ Jackson",Breloom
8745,"Pokémon Ranger♂ Jackson",Kecleon
8745,"Pokémon Ranger♂ Jackson",Breloom
8746,"Pokémon Ranger♀ Jenna",Lotad
8746,"Pokémon Ranger♀ Jenna",Lombre
8746,"Pokémon Ranger♀ Jenna",Nuzleaf
8747,"Pokémon Ranger♂ Lorenzo",Seedot
8747,"Pokémon Ranger♂ Lorenzo",Nuzleaf
8747,"Pokémon Ranger♂ Lorenzo",Lombre
8748,"Pokémon Ranger♂ Sebastian",Cacturne
8749,"Pokémon Ranger♀ Sophia",Swablu
8749,"Pokémon Ranger♀ Sophia",Roselia
8750,"Pokémon Ranger♀ Beth",Bellsprout
8750,"Pokémon Ranger♀ Beth",Gloom
8750,"Pokémon Ranger♀ Beth",Gloom
8751,"Pokémon Ranger♀ Chelsea",Starmie
8752,"Pokémon Ranger♀ Chelsea",Ledian
8753,"Pokémon Ranger♂ Jackson",Tangela
8753,"Pokémon Ranger♂ Jackson",Exeggcute
8753,"Pokémon Ranger♂ Jackson",Exeggutor
8754,"Pokémon Ranger♂ Jackson",Tangela
8754,"Pokémon Ranger♂ Jackson",Exeggutor
8754,"Pokémon Ranger♂ Jackson",Exeggutor
8755,"Pokémon Ranger♀ Katelyn",Chansey
8756,"Pokémon Ranger♀ Katelyn",Chansey
8757,"Pokémon Ranger♂ Logan",Exeggcute
8757,"Pokémon Ranger♂ Logan",Exeggutor
8758,"Pokémon Ranger♀ Madeline",Gloom
8758,"Pokémon Ranger♀ Madeline",Vileplume
8759,"Pokémon Ranger♀ Madeline",Vileplume
8759,"Pokémon Ranger♀ Madeline",Vileplume
8760,"Pokémon Ranger♂ Nicolas",Weepinbell
8760,"Pokémon Ranger♂ Nicolas",Victreebel
8761,"Pokémon Ranger♂ Nicolas",Victreebel
8761,"Pokémon Ranger♂ Nicolas",Victreebel
8762,"Pokémon Ranger♂ Trenton",Arcanine
8763,"Pokémon Ranger♂ Trenton",Gyarados
8764,"Pokémon Ranger♀ Allison(Rematch)",Aipom
8764,"Pokémon Ranger♀ Allison(Rematch)",Marill
8765,"Pokémon Ranger♀ Allison(Rematch)",Aipom
8765,"Pokémon Ranger♀ Allison(Rematch)",Marill
8766,"Pokémon Ranger♀ Allison(Rematch)",Aipom
8766,"Pokémon Ranger♀ Allison(Rematch)",Azumarill
8767,"Pokémon Ranger♀ Allison(Rematch)",Ambipom
8767,"Pokémon Ranger♀ Allison(Rematch)",Azumarill
8768,"Pokémon Ranger♀ Ashlee(Rematch)",Zigzagoon
8768,"Pokémon Ranger♀ Ashlee(Rematch)",Skarmory
8769,"Pokémon Ranger♀ Ashlee(Rematch)",Linoone
8769,"Pokémon Ranger♀ Ashlee(Rematch)",Skarmory
8770,"Pokémon Ranger♂ Deshawn",Spinda
8770,"Pokémon Ranger♂ Deshawn",Kecleon
8771,"Pokémon Ranger♂ Dwayne",Donphan
8772,"Pokémon Ranger♀ Felicia",Lickitung
8772,"Pokémon Ranger♀ Felicia",Vigoroth
8773,"Pokémon Ranger♂ Jeffery",Prinplup
8773,"Pokémon Ranger♂ Jeffery",Prinplup
8774,"Pokémon Ranger♀ Krista",Trapinch
8774,"Pokémon Ranger♀ Krista",Vibrava
8775,"Pokémon Ranger♂ Kyler(Rematch)",Exeggcute
8775,"Pokémon Ranger♂ Kyler(Rematch)",Ursaring
8776,"Pokémon Ranger♂ Kyler(Rematch)",Exeggutor
8776,"Pokémon Ranger♂ Kyler(Rematch)",Ursaring
8777,"Pokémon Ranger♂ Taylor(Rematch)",Luxio
8777,"Pokémon Ranger♂ Taylor(Rematch)",Buizel
8778,"Pokémon Ranger♂ Taylor(Rematch)",Luxio
8778,"Pokémon Ranger♂ Taylor(Rematch)",Buizel
8779,"Pokémon Ranger♂ Taylor(Rematch)",Luxio
8779,"Pokémon Ranger♂ Taylor(Rematch)",Floatzel
8780,"Pokémon Ranger♂ Taylor(Rematch)",Luxio
8780,"Pokémon Ranger♂ Taylor(Rematch)",Floatzel
8781,"Pokémon Ranger♀ Allison(Rematch)",Marill
8781,"Pokémon Ranger♀ Allison(Rematch)",Leafeon
8782,"Pokémon Ranger♀ Allison(Rematch)",Azumarill
8782,"Pokémon Ranger♀ Allison(Rematch)",Leafeon
8783,"Pokémon Ranger♀ Allison(Rematch)",Azumarill
8783,"Pokémon Ranger♀ Allison(Rematch)",Leafeon
8784,"Pokémon Ranger♀ Allison(Rematch)",Azumarill
8784,"Pokémon Ranger♀ Allison(Rematch)",Leafeon
8785,"Pokémon Ranger♀ Ashlee(Rematch)",Linoone
8785,"Pokémon Ranger♀ Ashlee(Rematch)",Arbok
8786,"Pokémon Ranger♀ Ashlee(Rematch)",Linoone
8786,"Pokémon Ranger♀ Ashlee(Rematch)",Butterfree
8786,"Pokémon Ranger♀ Ashlee(Rematch)",Arbok
8787,"Pokémon Ranger♂ Deshawn",Spinda
8787,"Pokémon Ranger♂ Deshawn",Kecleon
8787,"Pokémon Ranger♂ Deshawn",Granbull
8788,"Pokémon Ranger♂ Dwayne",Donphan
8788,"Pokémon Ranger♂ Dwayne",Skarmory
8788,"Pokémon Ranger♂ Dwayne",Golduck
8789,"Pokémon Ranger♀ Felicia",Skiploom
8789,"Pokémon Ranger♀ Felicia",Lopunny
8790,"Pokémon Ranger♂ Jeffery",Monferno
8791,"Pokémon Ranger♀ Krista",Lairon
8791,"Pokémon Ranger♀ Krista",Marowak
8792,"Pokémon Ranger♂ Kyler(Rematch)",Exeggcute
8792,"Pokémon Ranger♂ Kyler(Rematch)",Zangoose
8792,"Pokémon Ranger♂ Kyler(Rematch)",Empoleon
8793,"Pokémon Ranger♂ Kyler(Rematch)",Exeggutor
8793,"Pokémon Ranger♂ Kyler(Rematch)",Zangoose
8793,"Pokémon Ranger♂ Kyler(Rematch)",Poliwrath
8794,"Pokémon Ranger♂ Taylor(Rematch)",Carnivine
8794,"Pokémon Ranger♂ Taylor(Rematch)",Luxio
8795,"Pokémon Ranger♂ Taylor(Rematch)",Carnivine
8795,"Pokémon Ranger♂ Taylor(Rematch)",Luxray
8796,"Pokémon Ranger♂ Taylor(Rematch)",Carnivine
8796,"Pokémon Ranger♂ Taylor(Rematch)",Luxray
8797,"Pokémon Ranger♂ Taylor(Rematch)",Carnivine
8797,"Pokémon Ranger♂ Taylor(Rematch)",Luxray
8797,"Pokémon Ranger♂ Taylor(Rematch)",Dewgong
8798,"Pokémon Ranger♂ Alain",Ambipom
8798,"Pokémon Ranger♂ Alain",Carnivine
8798,"Pokémon Ranger♂ Alain",Steelix
8799,"Pokémon Ranger♀ Annie",Cinccino
8800,"Pokémon Ranger♀ Audra",Pansage
8801,"Pokémon Ranger♀ Brenda",Swoobat
8801,"Pokémon Ranger♀ Brenda",Simisear
8802,"Pokémon Ranger♂ Claude",Cinccino
8802,"Pokémon Ranger♂ Claude",Zebstrika
8803,"Pokémon Ranger♀ Chloris",Emolga
8803,"Pokémon Ranger♀ Chloris",Maractus
8803,"Pokémon Ranger♀ Chloris",Alomomola
8804,"Pokémon Ranger♂ Crofton",Dewgong
8804,"Pokémon Ranger♂ Crofton",Pinsir
8804,"Pokémon Ranger♂ Crofton",Pelipper
8805,"Pokémon Ranger♀ ElizaB",Flygon
8806,"Pokémon Ranger♂ Forrest",Herdier
8807,"Pokémon Ranger♂ Harry",Vanillish
8807,"Pokémon Ranger♂ Harry",Fraxure
8808,"Pokémon Ranger♀ Heidi",Musharna
8808,"Pokémon Ranger♀ Heidi",Drifblim
8808,"Pokémon Ranger♀ Heidi",Umbreon
8809,"Pokémon Ranger♀ Irene",Panpour
8810,"Pokémon Ranger♂ Jaden",Darumaka
8810,"Pokémon Ranger♂ Jaden",Blitzle
8811,"Pokémon Ranger♂ Keith",Marowak
8811,"Pokémon Ranger♂ Keith",Exeggutor
8812,"Pokémon Ranger♂ Lewis",Cubchoo
8812,"Pokémon Ranger♂ Lewis",Palpitoad
8812,"Pokémon Ranger♂ Lewis",Maractus
8813,"Pokémon Ranger♀ Mary",Swadloon
8813,"Pokémon Ranger♀ Mary",Tranquill
8813,"Pokémon Ranger♀ Mary",Simipour
8814,"Pokémon Ranger♂ Miguel",Pansear
8815,"Pokémon Ranger♀ Mylene",Ducklett
8816,"Pokémon Ranger♂ Pedro",Solosis
8816,"Pokémon Ranger♂ Pedro",Axew
8817,"Pokémon Ranger♂ RalphB",Ludicolo
8818,"Pokémon Ranger♂ Richard",Minccino
8818,"Pokémon Ranger♂ Richard",Emolga
8819,"Pokémon Ranger♀ Shanti",Emolga
8819,"Pokémon Ranger♀ Shanti",Deerling
8820,"Pokémon Ranger♀ Shelly",Altaria
8820,"Pokémon Ranger♀ Shelly",Abomasnow
8821,"Pokémon Ranger♀ Thalia",Rapidash
8821,"Pokémon Ranger♀ Thalia",Mantine
8821,"Pokémon Ranger♀ Thalia",Cacturne
8822,"Pokémon Ranger♂ Alain",Ambipom
8822,"Pokémon Ranger♂ Alain",Carnivine
8822,"Pokémon Ranger♂ Alain",Steelix
8823,"Pokémon Ranger♀ Anja",Magby
8824,"Pokémon Ranger♀ Audra",Wigglytuff
8824,"Pokémon Ranger♀ Audra",Girafarig
8824,"Pokémon Ranger♀ Audra",Vileplume
8825,"Pokémon Ranger♂ BretAutumn",Stoutland
8826,"Pokémon Ranger♀ Briana",Minccino
8826,"Pokémon Ranger♀ Briana",Excadrill
8827,"Pokémon Ranger♂ Crofton",Tympole
8827,"Pokémon Ranger♂ Crofton",Palpitoad
8828,"Pokémon Ranger♂ Daryl*",Jolteon
8828,"Pokémon Ranger♂ Daryl*",Nosepass
8828,"Pokémon Ranger♂ Daryl*",Galvantula
8829,"Pokémon Ranger♀ Dianna*",Larvesta
8829,"Pokémon Ranger♀ Dianna*",Vibrava
8829,"Pokémon Ranger♀ Dianna*",Flareon
8830,"Pokémon Ranger♂ Dwayne",Weepinbell
8830,"Pokémon Ranger♂ Dwayne",Luxray
8830,"Pokémon Ranger♂ Dwayne",Ursaring
8831,"Pokémon Ranger♂ Eddie",Electabuzz
8831,"Pokémon Ranger♂ Eddie",Probopass
8832,"Pokémon Ranger♀ Elaine",Accelgor
8832,"Pokémon Ranger♀ Elaine",Swalot
8832,"Pokémon Ranger♀ Elaine",Kecleon
8833,"Pokémon Ranger♀ Elle",Magmar
8833,"Pokémon Ranger♀ Elle",Camerupt
8834,"Pokémon Ranger♀ ElizaB2",Banette
8834,"Pokémon Ranger♀ ElizaB2",Golduck
8835,"Pokémon Ranger♀ ElizaW2",Krokorok
8835,"Pokémon Ranger♀ ElizaW2",Arcanine
8836,"Pokémon Ranger♂ Forrest",Emolga
8837,"Pokémon Ranger♀ Heidi",Musharna
8837,"Pokémon Ranger♀ Heidi",Drifblim
8837,"Pokémon Ranger♀ Heidi",Umbreon
8838,"Pokémon Ranger♀ Hillary",Sudowoodo
8838,"Pokémon Ranger♀ Hillary",Gloom
8838,"Pokémon Ranger♀ Hillary",Beartic
8839,"Pokémon Ranger♂ Jaden",Darumaka
8840,"Pokémon Ranger♂ Johan",Onix
8840,"Pokémon Ranger♂ Johan",Lairon
8841,"Pokémon Ranger♀ Katie",Ferrothorn
8841,"Pokémon Ranger♀ Katie",Carnivine
8841,"Pokémon Ranger♀ Katie",Cradily
8842,"Pokémon Ranger♂ LeafAutumn",Deerling
8842,"Pokémon Ranger♂ LeafAutumn",Scolipede
8843,"Pokémon Ranger♀ Lena",Floatzel
8843,"Pokémon Ranger♀ Lena",Lucario
8844,"Pokémon Ranger♂ LewisB2",Watchog
8844,"Pokémon Ranger♂ LewisB2",Grumpig
8845,"Pokémon Ranger♂ LewisW2",Watchog
8845,"Pokémon Ranger♂ LewisW2",Camerupt
8846,"Pokémon Ranger♀ Lois",Budew
8846,"Pokémon Ranger♀ Lois",Roselia
8847,"Pokémon Ranger♂ Louis",Ampharos
8848,"Pokémon Ranger♀ MaloryAutumn",Arcanine
8849,"Pokémon Ranger♂ Maxwell",Forretress
8849,"Pokémon Ranger♂ Maxwell",Crustle
8849,"Pokémon Ranger♂ Maxwell",Armaldo
8850,"Pokémon Ranger♀ Melita",Munchlax
8850,"Pokémon Ranger♀ Melita",Zebstrika
8850,"Pokémon Ranger♀ Melita",Kricketune
8851,"Pokémon Ranger♀ Mikiko",Vibrava
8851,"Pokémon Ranger♀ Mikiko",Gligar
8852,"Pokémon Ranger♀ NaokoAutumn",Foongus
8852,"Pokémon Ranger♀ NaokoAutumn",Leavanny
8853,"Pokémon Ranger♂ Parker",Escavalier
8853,"Pokémon Ranger♂ Parker",Skuntank
8853,"Pokémon Ranger♂ Parker",Carnivine
8854,"Pokémon Ranger♂ Richard",Whirlipede
8854,"Pokémon Ranger♂ Richard",Foongus
8855,"Pokémon Ranger♂ Ralph",Electrike
8855,"Pokémon Ranger♂ Ralph",Rapidash
8856,"Pokémon Ranger♂ Rick",Vigoroth
8856,"Pokémon Ranger♂ Rick",Stantler
8856,"Pokémon Ranger♂ Rick",Victreebel
8857,"Pokémon Ranger♀ Serenity",Trubbish
8858,"Pokémon Ranger♂ Steve",Stunfisk
8858,"Pokémon Ranger♂ Steve",Amoonguss
8859,"Pokémon Ranger♀ Thalia",Simisage
8859,"Pokémon Ranger♀ Thalia",Simisage
8859,"Pokémon Ranger♀ Thalia",Simisage
8860,"Pokémon Ranger♀ Ambre",Emolga
8860,"Pokémon Ranger♀ Ambre",Grumpig
8861,"Pokémon Ranger♂ Bjorn",Sliggoo
8862,"Pokémon Ranger♀ Brooke",Roselia
8863,"Pokémon Ranger♂ Chaise",Simisage
8864,"Pokémon Ranger♀ Clementine",Alomomola
8865,"Pokémon Ranger♂ Dean",Watchog
8865,"Pokémon Ranger♂ Dean",Swoobat
8865,"Pokémon Ranger♂ Dean",Seadra
8866,"Pokémon Ranger♂ Keith",Gabite
8867,"Pokémon Ranger♂ Lee",Crawdaunt
8867,"Pokémon Ranger♂ Lee",Sandslash
8868,"Pokémon Ranger♂ Maurice",Ferroseed
8868,"Pokémon Ranger♂ Maurice",Lombre
8868,"Pokémon Ranger♂ Maurice",Carnivine
8869,"Pokémon Ranger♀ Melina",Arbok
8869,"Pokémon Ranger♀ Melina",Pyroar
8870,"Pokémon Ranger♂ Nash",Goomy
8871,"Pokémon Ranger♂ Pedro",Vileplume
8872,"Pokémon Ranger♀ Petra",Slowbro
8872,"Pokémon Ranger♀ Petra",Altaria
8873,"Pokémon Ranger♂ Ralf",Crobat
8874,"Pokémon Ranger♂ Reed",Poliwhirl
8874,"Pokémon Ranger♂ Reed",Loudred
8874,"Pokémon Ranger♂ Reed",Fraxure
8875,"Pokémon Ranger♂ Shinobu",Zangoose
8875,"Pokémon Ranger♂ Shinobu",Beartic
8876,"Pokémon Ranger♂ Silas",Quagsire
8876,"Pokémon Ranger♂ Silas",Beartic
8877,"Pokémon Ranger♀ Twiggy",Gloom
8877,"Pokémon Ranger♀ Twiggy",Exeggutor
8878,"Pokémon Ranger♂ Carlos",Nuzleaf
8878,"Pokémon Ranger♂ Carlos",Manectric
8879,"Pokémon Ranger♀ Catherine",Breloom
8880,"Pokémon Ranger♀ Catherine",Breloom
8881,"Pokémon Ranger♀ Catherine",Pikachu
8881,"Pokémon Ranger♀ Catherine",Breloom
8882,"Pokémon Ranger♀ Catherine",Breloom
8882,"Pokémon Ranger♀ Catherine",Raichu
8883,"Pokémon Ranger♀ Catherine",Breloom
8883,"Pokémon Ranger♀ Catherine",Raichu
8883,"Pokémon Ranger♀ Catherine",Raichu
8884,"Pokémon Ranger♂ Jackson",Seviper
8884,"Pokémon Ranger♂ Jackson",Vigoroth
8885,"Pokémon Ranger♂ Jackson",Seviper
8885,"Pokémon Ranger♂ Jackson",Vigoroth
8886,"Pokémon Ranger♂ Jackson",Seviper
8886,"Pokémon Ranger♂ Jackson",Slaking
8887,"Pokémon Ranger♂ Jackson",Seviper
8887,"Pokémon Ranger♂ Jackson",Slaking
8888,"Pokémon Ranger♂ Jackson",Seviper
8888,"Pokémon Ranger♂ Jackson",Unfezant
8888,"Pokémon Ranger♂ Jackson",Slaking
8889,"Pokémon Ranger♀ Jenna",Lombre
8889,"Pokémon Ranger♀ Jenna",Grumpig
8890,"Pokémon Ranger♂ Sebastian",Cacnea
8890,"Pokémon Ranger♂ Sebastian",Aron
8891,"Pokémon Ranger♀ Sophia",Swablu
8891,"Pokémon Ranger♀ Sophia",Roselia
8892,"Officer Dirk",Growlithe
8892,"Officer Dirk",Growlithe
8893,"Officer Keith",Growlithe
8894,"Policeman Alex",Hoothoot
8894,"Policeman Alex",Machop
8895,"Policeman Bobby",Hoothoot
8895,"Policeman Bobby",Machop
8896,"Policeman Caleb",Hoothoot
8896,"Policeman Caleb",Meditite
8897,"Policeman Danny",Hoothoot
8897,"Policeman Danny",Machop
8898,"Policeman Danny",Hoothoot
8898,"Policeman Danny",Machoke
8899,"Policeman Danny",Noctowl
8899,"Policeman Danny",Machoke
8900,"Policeman Danny",Noctowl
8900,"Policeman Danny",Machamp
8901,"Policeman Dylan",Hoothoot
8901,"Policeman Dylan",Meditite
8902,"Policeman Thomas",Noctowl
8902,"Policeman Thomas",Machoke
8903,"Policeman Alex",Hoothoot
8903,"Policeman Alex",Machop
8904,"Policeman Bobby",Hoothoot
8904,"Policeman Bobby",Machop
8905,"Policeman Caleb",Hoothoot
8905,"Policeman Caleb",Machop
8906,"Policeman Danny",Hoothoot
8906,"Policeman Danny",Machop
8907,"Policeman Danny",Hoothoot
8907,"Policeman Danny",Machoke
8908,"Policeman Danny",Noctowl
8908,"Policeman Danny",Machoke
8909,"Policeman Danny",Noctowl
8909,"Policeman Danny",Machamp
8910,"Policeman Dylan",Hoothoot
8910,"Policeman Dylan",Machop
8911,"Policeman Thomas",Noctowl
8911,"Policeman Thomas",Machoke
8912,"Policeman Dirk",Growlithe
8912,"Policeman Dirk",Growlithe
8913,"Policeman Keith",Growlithe
8914,"Policeman Daniel",Herdier
8915,"Policeman Jeff",Arcanine
8915,"Policeman Jeff",Mienshao
8916,"Policeman BravenB2",Growlithe
8916,"Policeman BravenB2",Herdier
8917,"Policeman DellB2",Riolu
8917,"Policeman DellB2",Growlithe
8918,"Policeman Jeff",Arcanine
8918,"Policeman Jeff",Mienshao
8919,"Policeman NeagleB2",Herdier
8920,"Police Officer Haruki",Growlithe
8921,"Police Officer Mitchell",Growlithe
8922,"Preschooler♂ Billy",Herdier
8923,"Preschooler♂ Doyle",Panpour
8925,"Preschooler♂ Homer",Roggenrola
8926,"Preschooler♀ Juliet",Cottonee
8926,"Preschooler♀ Juliet",Petilil
8927,"Preschooler♀ Mia",Smoochum
8928,"Preschooler♀ Sarah",Herdier
8929,"Preschooler♂ Tully",Pansage
8930,"Preschooler♀ Wendy",Pansear
8931,"Preschooler♀ Winter*",Solosis
8932,"Preschooler♂ Albert",Psyduck
8933,"Preschooler♂ Buster",Riolu
8933,"Preschooler♂ Buster",Ledian
8934,"Preschooler♀ Chrissy",Darumaka
8935,"Preschooler♀ Eva",Kirlia
8935,"Preschooler♀ Eva",Pikachu
8937,"Preschooler♂ Greg",Sunflora
8938,"Preschooler♂ Ike",Pineco
8938,"Preschooler♂ Ike",Ferrothorn
8939,"Preschooler♂ Jojo",Wooper
8939,"Preschooler♂ Jojo",Tympole
8940,"Preschooler♂ José",Burmy
8940,"Preschooler♂ José",Scyther
8940,"Preschooler♂ José",Paras
8941,"Preschooler♀ Lin",Lillipup
8942,"Preschooler♀ Mia",Smoochum
8943,"Preschooler♀ Samantha",Dratini
8943,"Preschooler♀ Samantha",Gible
8943,"Preschooler♀ Samantha",Bagon
8944,"Preschooler♂ Tyrone",Beldum
8944,"Preschooler♂ Tyrone",Deino
8945,"Preschooler♂ Adrian",Magikarp
8946,"Preschooler♀ Ella",Pichu
8947,"Preschooler♀ Lily",Igglybuff
8948,"Preschooler♀ Mia",Budew
8949,"Preschooler♀ Natalie",Swinub
8949,"Preschooler♀ Natalie",Bonsly
8950,"Preschooler♂ Oliver",Caterpie
8950,"Preschooler♂ Oliver",Azurill
8951,"Preschooler♀ Ailey",Cleffa
8952,"Preschooler♀ Hannah",Drifloon
8953,"Preschooler♀ Hannah",Drifblim
8955,"Preschooler♂ Hunter",Elekid
8956,"Preschooler♂ Kaleb",Spearow
8957,"Preschooler♂ Liam",Jigglypuff
8957,"Preschooler♂ Liam",Ledian
8959,"Preschooler♀ Mia",Bonsly
8961,"Principal Asuka",Granbull
8961,"Principal Asuka",Stoutland
8961,"Principal Asuka",Arcanine
8962,Psychic,Slowpoke
8962,Psychic,Slowpoke
8962,Psychic,Slowbro
8963,Psychic,Kadabra
8964,Psychic,Slowbro
8965,Psychic,Kadabra
8965,Psychic,Slowpoke
8965,Psychic,Kadabra
8966,"Psychic Fidel",Xatu
8967,"Psychic Franklin",Kadabra
8968,"Psychic Gilbert",Starmie
8968,"Psychic Gilbert",Exeggcute
8968,"Psychic Gilbert",Girafarig
8969,"Psychic Greg",Drowzee
8970,"Psychic Herman",Exeggcute
8970,"Psychic Herman",Exeggcute
8970,"Psychic Herman",Exeggutor
8971,"Psychic Jared",Exeggcute
8971,"Psychic Jared",Exeggcute
8972,"Psychic Mark",Abra
8972,"Psychic Mark",Abra
8972,"Psychic Mark",Kadabra
8973,"Psychic Nathan",Girafarig
8974,"Psychic Norman",Slowpoke
8974,"Psychic Norman",Slowpoke
8975,"Psychic Phil",Natu
8975,"Psychic Phil",Kadabra
8976,"Psychic Richard",Espeon
8977,"Psychic Rodney*",Drowzee
8977,"Psychic Rodney*",Hypno
8978,"Psychic♀ Alexis",Kirlia
8978,"Psychic♀ Alexis",Xatu
8978,"Psychic♀ Alexis",Kadabra
8979,"Psychic♂ Cameron",Kadabra
8979,"Psychic♂ Cameron",Solrock
8980,"Psychic♂ Cameron",Kadabra
8980,"Psychic♂ Cameron",Solrock
8981,"Psychic♂ Cameron",Kadabra
8981,"Psychic♂ Cameron",Solrock
8982,"Psychic♂ Cameron",Kadabra
8982,"Psychic♂ Cameron",Solrock
8983,"Psychic♂ Cameron",Solrock
8983,"Psychic♂ Cameron",Alakazam
8984,"Psychic♂ Edward",Abra
8985,"Psychic♂ Fritz",Natu
8985,"Psychic♂ Fritz",Girafarig
8985,"Psychic♂ Fritz",Kadabra
8986,"Psychic♀ Hannah",Ralts
8986,"Psychic♀ Hannah",Kirlia
8987,"Psychic♀ Jacki",Kadabra
8987,"Psychic♀ Jacki",Lunatone
8988,"Psychic♀ Jacki",Kadabra
8988,"Psychic♀ Jacki",Lunatone
8989,"Psychic♀ Jacki",Kadabra
8989,"Psychic♀ Jacki",Lunatone
8990,"Psychic♀ Jacki",Kadabra
8990,"Psychic♀ Jacki",Lunatone
8991,"Psychic♀ Jacki",Lunatone
8991,"Psychic♀ Jacki",Alakazam
8992,"Psychic♀ Jaclyn",Abra
8993,"Psychic♂ Joshua",Kadabra
8993,"Psychic♂ Joshua",Solrock
8994,"Psychic♀ Kayla",Kadabra
8995,"Psychic♀ Maura",Kirlia
8995,"Psychic♀ Maura",Kadabra
8996,"Psychic♂ Preston",Kirlia
8997,"Psychic♀ Samantha",Xatu
8998,"Psychic♂ Virgil",Ralts
8998,"Psychic♂ Virgil",Kadabra
8999,"Psychic♂ William",Ralts
8999,"Psychic♂ William",Kirlia
9000,"Psychic♀ Alix",Kadabra
9000,"Psychic♀ Alix",Kirlia
9001,"Psychic♂ Alvaro",Banette
9001,"Psychic♂ Alvaro",Kadabra
9002,"Psychic♂ Blake",Girafarig
9003,"Psychic♀ Brandi",Ralts
9004,"Psychic♂ Cameron",Solrock
9005,"Psychic♂ Cameron",Kadabra
9005,"Psychic♂ Cameron",Solrock
9006,"Psychic♂ Cameron",Kadabra
9006,"Psychic♂ Cameron",Solrock
9007,"Psychic♂ Cameron",Kadabra
9007,"Psychic♂ Cameron",Solrock
9008,"Psychic♂ Cameron",Solrock
9008,"Psychic♂ Cameron",Alakazam
9009,"Psychic♂ Cedric",Wobbuffet
9010,"Psychic♂ Edie",Gengar
9010,"Psychic♂ Edie",Gardevoir
9010,"Psychic♂ Edie",Alakazam
9011,"Psychic♀ Hannah",Kirlia
9012,"Psychic♀ Jacki",Kadabra
9012,"Psychic♀ Jacki",Lunatone
9013,"Psychic♀ Jacki",Kadabra
9013,"Psychic♀ Jacki",Lunatone
9014,"Psychic♀ Jacki",Kadabra
9014,"Psychic♀ Jacki",Lunatone
9015,"Psychic♀ Jacki",Kadabra
9015,"Psychic♀ Jacki",Lunatone
9016,"Psychic♀ Jacki",Lunatone
9016,"Psychic♀ Jacki",Alakazam
9017,"Psychic♀ Kayla",Wobbuffet
9017,"Psychic♀ Kayla",Natu
9017,"Psychic♀ Kayla",Kadabra
9018,"Psychic♂ Keenan",Alakazam
9018,"Psychic♂ Keenan",Blissey
9018,"Psychic♂ Keenan",Grumpig
9019,"Psychic♀ Macey",Natu
9020,"Psychic♀ Mariella",Chimecho
9021,"Psychic♀ Marlene",Meditite
9021,"Psychic♀ Marlene",Spoink
9022,"Psychic♀ Maura",Kadabra
9023,"Psychic♂ Nicholas",Wobbuffet
9024,"Psychic♂ Preston",Kirlia
9025,"Psychic♀ Samantha",Xatu
9026,"Psychic♂ Virgil",Ralts
9027,"Psychic♂ William",Ralts
9027,"Psychic♂ William",Ralts
9027,"Psychic♂ William",Kirlia
9028,"Psychic♂ Cameron",Slowpoke
9028,"Psychic♂ Cameron",Slowpoke
9028,"Psychic♂ Cameron",Slowbro
9029,"Psychic♂ Dario",Girafarig
9030,"Psychic♂ Dario",Girafarig
9031,"Psychic♀ Jaclyn",Natu
9031,"Psychic♀ Jaclyn",Slowbro
9031,"Psychic♀ Jaclyn",Kadabra
9032,"Psychic♀ Jaclyn",Natu
9032,"Psychic♀ Jaclyn",Slowbro
9032,"Psychic♀ Jaclyn",Kadabra
9033,"Psychic♂ Johan",Kadabra
9033,"Psychic♂ Johan",Slowpoke
9033,"Psychic♂ Johan",Kadabra
9034,"Psychic♀ Laura",Natu
9034,"Psychic♀ Laura",Natu
9034,"Psychic♀ Laura",Xatu
9035,"Psychic♂ Lorenzo",Hypno
9035,"Psychic♂ Lorenzo",Gengar
9036,"Psychic♂ Preston",Slowbro
9037,"Psychic♀ Rodette",Natu
9037,"Psychic♀ Rodette",Drowzee
9037,"Psychic♀ Rodette",Hypno
9038,"Psychic♀ Rodette",Natu
9038,"Psychic♀ Rodette",Hypno
9038,"Psychic♀ Rodette",Hypno
9039,"Psychic♂ Tyron",Kadabra
9040,"Psychic♀ Abigail",Gastly
9040,"Psychic♀ Abigail",Misdreavus
9040,"Psychic♀ Abigail",Kadabra
9041,"Psychic♀ Abigail",Haunter
9041,"Psychic♀ Abigail",Misdreavus
9041,"Psychic♀ Abigail",Kadabra
9042,"Psychic♀ Abigail",Gengar
9042,"Psychic♀ Abigail",Misdreavus
9042,"Psychic♀ Abigail",Alakazam
9043,"Psychic♀ Brittney",Medicham
9043,"Psychic♀ Brittney",Alakazam
